"","0","1","2","3","4","5","6"
"1993",0.01,0,0.04,0.01,0.05,0.02,0.87
"1994",0.01,0.79,0.02,0.02,0.1,0.01,0.05
"1995",0.02,0.03,0.04,0.09,0.62,0.17,0.03
"1996",0.07,0,0.08,0.03,0.64,0.08,0.1
"1997",0,0.79,0.01,0.14,0.01,0.02,0.03
"1998",0.83,0,0.08,0,0,0.03,0.06
"1999",0,1,0,0,0,0,0
"2000",0.02,0.01,0.03,0.05,0.04,0.82,0.03
"2001",0.03,0.01,0.66,0.1,0.01,0.04,0.15
"2002",0.01,0.02,0.06,0.08,0.8,0.02,0.01
"2003",0.01,0.02,0.02,0.01,0.03,0,0.91
"2004",0.01,0,0.82,0.1,0.02,0.03,0.02
"2005",0.05,0.01,0.84,0.04,0.04,0.02,0
"2006",0,1,0,0,0,0,0
"2007",0,0.96,0,0.01,0,0.01,0.02
"2008",0.64,0.02,0.07,0.05,0.04,0.16,0.02
"2009",0,0.86,0.07,0.02,0.02,0.02,0.01
"2010",0.82,0,0.01,0.02,0,0.13,0.02
"2011",0.05,0.25,0.33,0.16,0.08,0.05,0.08
"2012",0.02,0.01,0.03,0.02,0.87,0.02,0.03
"2013",0.02,0,0.08,0.78,0.02,0.09,0.01
"2014",0.95,0,0.01,0.01,0,0.03,0
"2015",0.89,0,0.07,0.01,0.02,0,0.01
"2016",0,0.13,0.54,0.18,0.04,0.02,0.09
"2017",0.11,0.02,0.08,0.09,0.02,0.64,0.04
"2018",0.05,0,0.06,0.07,0.66,0.1,0.06
"2019",0.91,0,0.01,0.01,0.01,0.04,0.02
"2020",0.01,0,0.05,0.01,0.03,0,0.9
"2021",0.06,0.02,0.61,0.22,0.04,0.05,0
"2022",0.43,0.01,0.31,0.01,0.07,0.01,0.16
"2023",0.11,0,0.02,0.13,0.07,0.53,0.14
"2024",0.8,0,0.04,0.03,0,0.11,0.02
"2025",0,0,0.04,0.15,0.69,0.09,0.03
"2026",0.03,0.03,0.85,0.05,0,0.02,0.02
"2027",0,1,0,0,0,0,0
"2028",0,0,0.01,0.02,0.05,0.03,0.89
"2029",0,0.86,0.01,0.08,0.01,0.03,0.01
"2030",0.99,0,0.01,0,0,0,0
"2031",0,0.02,0.05,0.84,0.02,0.07,0
"2032",0.97,0,0,0,0,0.02,0.01
"2033",0.09,0.02,0.07,0.06,0.09,0.08,0.59
"2034",0,0.96,0,0.01,0,0.03,0
"2035",0,0,0.05,0,0.89,0.01,0.05
"2036",0.02,0.02,0.31,0.05,0.27,0.12,0.21
"2037",0.03,0.01,0.05,0.01,0.02,0.02,0.86
"2038",0.05,0.01,0.01,0.03,0.03,0.01,0.86
"2039",0,0.74,0.01,0.06,0.04,0.12,0.03
"2040",0.01,0.01,0,0.56,0.03,0.38,0.01
"2041",0.01,0,0.09,0.05,0.73,0.07,0.05
"2042",0,0,0,0.02,0.95,0.02,0.01
"2043",0.05,0.03,0.04,0.03,0.02,0.82,0.01
"2044",0.78,0,0.02,0.02,0.03,0.1,0.05
"2045",0,1,0,0,0,0,0
"2046",0.05,0,0.02,0.79,0.02,0.12,0
"2047",0.01,0.01,0.8,0.04,0,0.03,0.11
"2048",0.05,0.01,0.03,0.02,0.03,0.14,0.72
"2049",0.01,0,0,0.18,0.07,0.74,0
"2050",0.74,0,0.04,0.03,0.05,0.06,0.08
"2051",0,1,0,0,0,0,0
"2052",0.04,0.01,0.05,0.3,0.05,0.54,0.01
"2053",0.01,0,0,0.93,0.01,0.05,0
"2054",0.2,0.01,0.03,0.39,0.05,0.29,0.03
"2055",0.16,0.01,0.09,0.1,0.13,0.4,0.11
"2056",0.07,0.01,0.04,0.06,0.08,0.69,0.05
"2057",0,0.98,0.02,0,0,0,0
"2058",0.01,0.05,0.05,0.76,0.03,0.09,0.01
"2059",0.03,0,0.05,0.02,0.06,0.05,0.79
"2060",0.04,0.02,0,0.2,0.12,0.62,0
"2061",0.04,0.01,0.06,0,0.11,0,0.78
"2062",0.01,0,0.04,0.01,0.05,0.02,0.87
"2063",0,1,0,0,0,0,0
"2064",0.11,0.01,0.01,0.05,0.08,0.7,0.04
"2065",0.66,0.01,0.08,0.2,0.02,0.03,0
"2066",0,0.95,0,0.01,0.02,0,0.02
"2067",0.05,0,0.04,0.16,0.04,0.69,0.02
"2068",0,0.96,0.02,0.02,0,0,0
"2069",0.01,0.01,0.02,0,0.05,0.12,0.79
"2070",0,0.02,0.02,0.01,0.02,0.01,0.92
"2071",0.01,0,0.04,0.01,0.01,0.01,0.92
"2072",0.01,0.02,0.07,0.04,0.07,0.06,0.73
"2073",0.02,0.07,0.34,0.24,0.03,0.22,0.08
"2074",0.11,0,0.11,0.03,0.13,0.05,0.57
"2075",0.01,0.01,0.14,0.01,0.13,0.04,0.66
"2076",0.01,0.02,0.06,0.06,0.19,0,0.66
"2077",0.85,0,0.05,0.02,0,0.07,0.01
"2078",0,0.01,0.04,0.89,0.01,0.05,0
"2079",0.92,0,0.02,0,0.01,0.02,0.03
"2080",0.02,0.06,0.66,0.16,0.06,0.01,0.03
"2081",0.09,0,0.41,0.27,0.12,0.02,0.09
"2082",0.16,0,0.14,0.05,0.1,0.04,0.51
"2083",0.03,0.05,0.05,0.06,0.07,0.15,0.59
"2084",0.01,0.86,0.02,0.05,0,0.06,0
"2085",0.01,0.01,0.64,0.05,0.14,0.04,0.11
"2086",0.02,0,0.03,0.05,0.01,0.13,0.76
"2087",0.01,0.01,0.05,0.15,0.13,0.58,0.07
"2088",0.08,0.01,0.04,0.7,0.02,0.13,0.02
"2089",0.11,0.01,0.17,0.19,0.24,0.26,0.02
"2090",0.98,0,0,0.01,0,0.01,0
"2091",0.01,0,0.01,0.01,0.95,0.02,0
"2092",0,0,0.01,0.06,0.91,0.02,0
"2093",0,1,0,0,0,0,0
"2094",0,0.01,0.9,0.03,0.01,0,0.05
"2095",0,0,0.01,0,0.01,0.01,0.97
"2096",0.21,0.1,0.06,0.22,0.13,0.12,0.16
"2097",0,0.97,0.01,0.01,0,0.01,0
"2098",0.04,0.01,0.05,0.09,0.08,0.68,0.05
"2099",0.01,0.01,0.05,0.29,0.1,0.54,0
"2100",0.68,0,0.04,0.17,0.01,0.07,0.03
"2101",0.02,0.01,0.03,0.84,0.01,0.08,0.01
"2102",0.02,0.01,0.83,0.02,0,0.03,0.09
"2103",0.01,0.17,0.43,0.27,0.04,0.03,0.05
"2104",0.01,0.14,0.7,0.08,0,0.02,0.05
"2105",0.03,0.01,0.02,0.03,0.88,0.03,0
"2106",0.03,0.04,0.05,0.8,0.01,0.07,0
"2107",0.65,0,0.04,0.03,0.04,0.21,0.03
"2108",0,0.99,0,0,0,0.01,0
"2109",0.06,0.02,0.11,0.07,0.01,0.05,0.68
"2110",0.04,0,0.12,0.62,0.04,0.12,0.06
"2111",0,1,0,0,0,0,0
"2112",0,0.01,0.03,0,0.01,0.03,0.92
"2113",0.02,0,0.03,0.01,0.89,0.02,0.03
"2114",0.05,0,0.02,0.06,0.05,0.03,0.79
"2115",0,1,0,0,0,0,0
"2116",0.55,0,0.13,0.11,0.05,0.08,0.08
"2117",0,0.47,0.07,0.32,0.03,0.06,0.05
"2118",0.02,0.02,0.89,0.03,0.01,0.02,0.01
"2119",0.47,0.01,0.03,0.12,0.07,0.2,0.1
"2120",0,1,0,0,0,0,0
"2121",0.07,0,0.72,0.12,0.01,0.04,0.04
"2122",0.04,0.01,0.01,0.42,0.04,0.47,0.01
"2123",0,0.72,0.13,0.13,0.02,0,0
"2124",0,0,0,0.02,0.03,0.02,0.93
"2125",0.01,0.01,0.1,0.63,0.15,0.07,0.03
"2126",0.09,0.02,0.57,0.09,0.09,0.03,0.11
"2127",0.95,0,0.01,0.01,0,0.01,0.02
"2128",0.05,0.01,0.02,0.02,0.11,0.7,0.09
"2129",0,0.03,0.81,0.1,0.01,0.03,0.02
"2130",0.92,0,0.01,0.03,0,0.03,0.01
"2131",0,0,0.05,0.01,0.02,0.02,0.9
"2132",0.14,0,0.69,0.07,0.01,0.04,0.05
"2133",0,0.99,0.01,0,0,0,0
"2134",0.17,0.01,0.03,0.15,0.06,0.45,0.13
"2135",0,0,0,0,0.98,0.01,0.01
"2136",0,0.96,0.02,0,0.01,0,0.01
"2137",0.01,0.01,0,0.04,0.9,0.03,0.01
"2138",0.51,0.01,0.07,0.04,0.04,0.11,0.22
"2139",0.11,0,0.07,0.41,0.06,0.31,0.04
"2140",0.03,0.02,0.1,0.37,0.1,0.15,0.23
"2141",0.08,0.02,0.66,0.11,0.03,0.06,0.04
"2142",0,0.08,0.11,0.03,0.04,0.71,0.03
"2143",0.07,0,0.09,0.26,0.04,0.44,0.1
"2144",0,0,0.03,0.01,0.03,0.01,0.92
"2145",0.02,0.01,0,0.14,0.69,0.12,0.02
"2146",0.01,0.01,0.74,0.06,0.03,0.03,0.12
"2147",0.02,0.79,0.01,0.04,0.03,0.07,0.04
"2148",0.01,0.02,0.91,0.02,0.01,0,0.03
"2149",0.03,0.55,0.05,0.17,0.08,0.01,0.11
"2150",0.99,0,0,0,0,0.01,0
"2151",0,0.97,0.01,0.02,0,0,0
"2152",0.89,0.01,0.03,0.01,0,0.06,0
"2153",0.97,0,0.01,0,0,0.02,0
"2154",0.01,0.01,0.03,0,0.02,0.02,0.91
"2155",0.04,0,0.01,0.04,0.76,0.07,0.08
"2156",0,1,0,0,0,0,0
"2157",0,0.96,0,0.02,0.02,0,0
"2158",0.78,0,0.05,0.01,0.01,0.07,0.08
"2159",0.01,0.01,0.85,0.01,0.02,0.03,0.07
"2160",0.24,0,0.03,0.06,0.01,0.53,0.13
"2161",0.02,0.03,0.71,0.16,0.03,0.05,0
"2162",0.03,0,0.05,0.74,0.03,0.14,0.01
"2163",0.04,0.13,0.24,0.31,0.06,0.11,0.11
"2164",0.02,0,0.07,0.03,0.02,0.02,0.84
"2165",0.04,0.01,0.73,0.06,0.03,0.05,0.08
"2166",0.06,0,0.03,0.14,0.13,0.54,0.1
"2167",0.11,0,0.04,0.17,0.01,0.66,0.01
"2168",0,0.02,0.01,0.08,0.09,0.79,0.01
"2169",0.14,0,0.04,0.42,0.01,0.3,0.09
"2170",0,0,0,0.95,0.01,0.03,0.01
"2171",0.01,0,0,0.11,0.01,0.85,0.02
"2172",0.05,0.01,0.72,0.06,0.02,0.05,0.09
"2173",0,0,0.01,0.01,0.06,0.02,0.9
"2174",0.04,0,0.03,0.01,0.81,0.05,0.06
"2175",0.01,0.01,0.8,0.08,0.02,0.02,0.06
"2176",0.05,0,0.06,0,0.09,0.02,0.78
"2177",0.01,0.01,0,0.03,0.9,0.04,0.01
"2178",0.03,0,0.9,0.04,0.03,0,0
"2179",0.91,0,0.01,0.02,0.01,0.03,0.02
"2180",0,0.98,0,0,0,0,0.02
"2181",0.68,0.01,0.1,0.09,0.04,0.04,0.04
"2182",0.05,0,0.03,0.06,0.69,0.09,0.08
"2183",0.06,0.03,0.03,0.03,0.13,0.6,0.12
"2184",0,1,0,0,0,0,0
"2185",0,1,0,0,0,0,0
"2186",0,0.2,0.07,0.08,0,0.07,0.58
"2187",0,1,0,0,0,0,0
"2188",0,0.07,0.75,0.1,0.02,0.03,0.03
"2189",0,1,0,0,0,0,0
"2190",0.64,0.02,0.11,0.11,0.05,0.05,0.02
"2191",0.03,0.01,0.06,0.02,0.03,0.02,0.83
"2192",0.01,0.3,0.01,0.33,0.04,0.31,0
"2193",0.02,0.03,0.73,0.13,0.01,0.02,0.06
"2194",0.86,0,0.05,0.03,0.03,0.03,0
"2195",0.04,0.01,0.58,0.09,0.04,0.06,0.18
"2196",0,0,0,0.01,0.93,0.03,0.03
"2197",0,0.82,0.07,0.02,0,0.09,0
"2198",0.01,0.02,0.03,0.01,0.9,0.01,0.02
"2199",0,0.09,0.61,0.23,0.04,0.02,0.01
"2200",0.16,0,0.19,0.03,0.57,0.02,0.03
"2201",0.06,0.01,0.04,0.3,0.03,0.52,0.04
"2202",0.01,0.01,0.11,0.81,0,0.05,0.01
"2203",0,0.06,0.01,0.02,0.02,0.05,0.84
"2204",0,0.03,0.81,0.11,0.02,0.01,0.02
"2205",0.01,0,0.04,0.66,0.02,0.25,0.02
"2206",0.22,0.02,0.08,0.36,0.1,0.17,0.05
"2207",0.04,0.04,0.08,0.03,0.68,0.05,0.08
"2208",0.03,0.01,0.01,0.86,0,0.07,0.02
"2209",0,0,0,0.03,0.01,0.96,0
"2210",0.02,0,0,0.01,0.96,0,0.01
"2211",0,1,0,0,0,0,0
"2212",0.01,0.01,0.04,0,0.9,0.03,0.01
"2213",0.01,0,0.02,0.01,0.91,0,0.05
"2214",0.04,0.01,0,0.03,0.05,0.79,0.08
"2215",0.94,0,0.01,0,0.01,0.01,0.03
"2216",0.89,0,0.02,0.02,0.02,0.03,0.02
"2217",0.06,0.01,0.06,0.66,0.06,0.14,0.01
"2218",0,0,0,0,1,0,0
"2219",0.02,0,0.11,0.74,0.04,0.09,0
"2220",0,0.03,0.88,0.07,0,0,0.02
"2221",0,0.11,0.01,0.05,0.78,0.04,0.01
"2222",0.94,0,0,0,0.01,0.05,0
"2223",0,1,0,0,0,0,0
"2224",0.01,0,0.03,0.29,0.02,0.62,0.03
"2225",0.02,0.01,0,0.03,0.91,0.02,0.01
"2226",0.01,0,0.01,0.15,0.06,0.72,0.05
"2227",0.03,0,0.13,0.7,0.02,0.1,0.02
"2228",0.06,0,0.18,0.19,0.33,0.21,0.03
"2229",0.75,0,0.09,0.04,0.03,0.02,0.07
"2230",0,1,0,0,0,0,0
"2231",0.04,0,0.04,0.82,0.03,0.07,0
"2232",0.03,0.01,0.01,0.1,0,0.81,0.04
"2233",0,0.08,0.65,0.12,0.01,0.02,0.12
"2234",0.03,0.16,0.3,0.33,0.15,0.01,0.02
"2235",0,0.01,0.01,0.05,0.91,0.02,0
"2236",0,0.08,0.02,0.8,0.06,0.04,0
"2237",0,1,0,0,0,0,0
"2238",0.08,0.02,0.13,0.04,0.03,0.12,0.58
"2239",0.06,0.09,0.05,0.13,0.03,0.58,0.06
"2240",0.05,0.08,0.03,0.62,0,0.18,0.04
"2241",0.04,0.02,0.18,0.59,0.01,0.11,0.05
"2242",0.05,0,0.31,0.02,0.51,0.02,0.09
"2243",0,1,0,0,0,0,0
"2244",0,0.05,0.13,0.76,0.01,0.03,0.02
"2245",0.01,0.02,0.9,0.01,0,0.02,0.04
"2246",0.01,0.01,0.88,0.01,0.04,0.02,0.03
"2247",0.24,0,0.18,0.31,0.06,0.05,0.16
"2248",0.03,0.03,0.02,0.1,0.68,0.13,0.01
"2249",0.75,0,0.04,0.01,0.06,0.03,0.11
"2250",0,1,0,0,0,0,0
"2251",0.86,0,0,0.1,0,0.04,0
"2252",0.06,0.02,0.04,0.41,0.02,0.43,0.02
"2253",0.13,0,0.33,0.24,0.11,0.11,0.08
"2254",0.06,0.02,0.11,0.07,0.19,0.12,0.43
"2255",0.04,0.03,0.61,0.02,0.12,0.05,0.13
"2256",0.02,0,0,0.38,0.05,0.51,0.04
"2257",0.05,0.03,0.23,0.42,0.09,0.16,0.02
"2258",0.72,0,0.03,0.09,0.04,0.09,0.03
"2259",0.07,0,0.78,0.06,0.01,0.03,0.05
"2260",0.01,0.1,0.09,0.74,0.01,0.05,0
"2261",0,0.99,0,0.01,0,0,0
"2262",0.84,0.01,0.02,0.02,0.04,0.03,0.04
"2263",0.01,0.02,0.03,0.11,0.6,0.11,0.12
"2264",0.61,0,0.09,0.09,0.04,0.08,0.09
"2265",0.91,0,0,0.03,0,0.03,0.03
"2266",0.02,0,0,0,0.02,0.02,0.94
"2267",0.03,0,0.06,0.14,0.04,0.7,0.03
"2268",0.08,0,0.61,0.07,0.1,0.03,0.11
"2269",0.02,0.01,0.01,0.03,0.05,0.85,0.03
"2270",0.94,0,0,0,0,0.04,0.02
"2271",0.84,0,0.03,0.03,0.04,0.04,0.02
"2272",0.07,0,0.52,0.11,0.09,0.11,0.1
"2273",0.03,0,0.21,0.02,0.17,0.06,0.51
"2274",0.08,0.01,0.08,0.02,0.02,0.04,0.75
"2275",0.05,0,0.02,0.76,0.03,0.13,0.01
"2276",0.02,0,0.67,0.07,0.17,0.03,0.04
"2277",0.01,0.03,0.02,0,0.01,0.06,0.87
"2278",0.91,0,0.04,0,0,0.04,0.01
"2279",0.01,0.01,0.11,0.02,0.01,0,0.84
"2280",0.04,0.02,0.05,0.73,0.01,0.12,0.03
"2281",0.02,0.04,0.1,0.11,0.02,0.06,0.65
"2282",0,1,0,0,0,0,0
"2283",0.01,0.03,0.02,0.03,0.01,0.03,0.87
"2284",0,0.91,0,0.04,0,0.02,0.03
"2285",0.01,0.94,0.01,0.03,0.01,0,0
"2286",0.01,0.06,0.04,0.07,0.72,0.07,0.03
"2287",0.1,0.01,0.03,0.43,0.02,0.39,0.02
"2288",0,1,0,0,0,0,0
"2289",0.02,0,0.01,0.82,0.02,0.13,0
"2290",0.01,0.01,0.08,0.06,0.79,0.02,0.03
"2291",0.87,0,0.03,0.05,0.03,0.01,0.01
"2292",0.09,0,0.08,0,0.21,0.03,0.59
"2293",0.09,0,0.15,0.04,0.03,0.06,0.63
"2294",0.04,0.01,0.67,0.23,0.01,0.01,0.03
"2295",0.05,0,0.08,0.09,0.14,0.1,0.54
"2296",0,0.99,0,0,0,0,0.01
"2297",0,0.01,0.12,0.03,0,0.01,0.83
"2298",0.97,0,0,0,0.01,0.01,0.01
"2299",0,1,0,0,0,0,0
"2300",0.7,0,0.03,0.04,0,0.04,0.19
"2301",0.16,0.02,0.2,0.14,0.12,0.21,0.15
"2302",0,1,0,0,0,0,0
"2303",0.65,0,0.05,0.11,0.04,0.13,0.02
"2304",0.12,0,0.04,0.02,0.62,0.03,0.17
"2305",0.8,0,0.02,0.07,0.03,0.06,0.02
"2306",0,0,0,0,0.98,0,0.02
"2307",0.02,0,0.05,0,0,0.06,0.87
"2308",0.03,0.02,0.05,0.03,0.74,0.01,0.12
"2309",0.06,0,0.13,0.02,0.74,0.03,0.02
"2310",0.88,0,0.03,0.02,0.02,0,0.05
"2311",0.01,0,0.06,0.89,0,0.04,0
"2312",0.08,0.01,0.18,0.21,0.01,0.15,0.36
"2313",0.02,0,0.03,0,0.02,0,0.93
"2314",0.73,0,0.05,0.04,0.03,0.04,0.11
"2315",0,0.04,0.05,0.64,0.1,0.14,0.03
"2316",0.01,0.03,0.04,0.03,0.04,0.08,0.77
"2317",0.01,0,0,0,0.97,0.01,0.01
"2318",0,0.85,0.03,0.03,0.01,0.07,0.01
"2319",0.06,0.01,0.4,0.13,0.09,0.07,0.24
"2320",0,0.92,0.03,0.01,0,0.03,0.01
"2321",0,0.03,0.01,0.04,0.01,0.07,0.84
"2322",0.1,0,0.52,0.13,0.09,0.09,0.07
"2323",0.01,0,0,0,0.97,0.01,0.01
"2324",0.11,0,0.03,0.12,0.03,0.7,0.01
"2325",0,0.38,0.06,0.01,0.02,0,0.53
"2326",0.02,0.01,0.14,0.52,0.2,0.1,0.01
"2327",0.24,0,0.04,0,0.1,0.06,0.56
"2328",0.74,0.01,0.04,0.08,0.04,0,0.09
"2329",0.05,0.09,0.27,0.26,0.17,0.08,0.08
"2330",0,0.01,0.01,0.92,0,0.06,0
"2331",0.03,0,0.01,0.06,0.03,0.79,0.08
"2332",0,1,0,0,0,0,0
"2333",0.01,0.01,0.15,0.01,0.08,0.03,0.71
"2334",0.01,0.01,0.05,0.46,0.03,0.43,0.01
"2335",0.53,0,0.03,0.14,0.01,0.28,0.01
"2336",0.09,0.02,0.04,0.33,0.08,0.43,0.01
"2337",0.15,0.01,0.08,0.06,0.22,0.08,0.4
"2338",0,0.03,0.82,0.12,0,0.01,0.02
"2339",0.07,0,0.02,0.68,0.01,0.22,0
"2340",0,0.9,0.02,0.06,0.01,0,0.01
"2341",0.04,0.01,0.8,0.08,0.03,0.04,0
"2342",0.86,0.01,0,0.07,0.02,0.04,0
"2343",0,0.09,0.03,0.16,0.53,0.16,0.03
"2344",0.82,0,0.04,0.03,0.02,0.03,0.06
"2345",0,1,0,0,0,0,0
"2346",0.93,0,0,0.03,0,0.04,0
"2347",0,0.04,0.04,0.11,0.7,0.05,0.06
"2348",0.02,0.02,0.01,0.12,0.01,0.79,0.03
"2349",0.99,0,0,0,0.01,0,0
"2350",0.01,0.01,0,0.02,0.94,0.02,0
"2351",0.15,0.02,0.24,0.05,0.17,0.02,0.35
"2352",0.05,0,0.03,0.08,0.07,0.72,0.05
"2353",0.06,0.01,0.21,0.51,0.06,0.08,0.07
"2354",0.03,0,0.08,0,0.08,0.01,0.8
"2355",0.87,0,0.03,0.03,0.04,0.03,0
"2356",0.04,0.01,0.21,0.01,0.21,0.05,0.47
"2357",0,0,0.02,0.01,0.01,0.01,0.95
"2358",0.01,0,0.03,0.02,0.93,0,0.01
"2359",0.05,0.05,0.16,0.17,0.06,0.44,0.07
"2360",0.01,0,0.01,0.01,0.03,0.01,0.93
"2361",0.01,0,0,0,0.98,0,0.01
"2362",0.04,0,0.01,0.01,0.87,0.02,0.05
"2363",0,0,0,0.95,0,0.05,0
"2364",0.02,0.01,0,0.03,0.88,0.06,0
"2365",0.08,0.04,0.37,0.23,0.05,0.09,0.14
"2366",0.04,0,0.08,0.01,0.07,0.05,0.75
"2367",0.07,0.01,0.02,0.61,0.08,0.21,0
"2368",0.12,0,0.14,0.47,0.06,0.15,0.06
"2369",0.97,0,0,0,0,0.02,0.01
"2370",0,0.99,0,0,0,0,0.01
"2371",0.05,0.02,0.57,0.07,0.1,0.05,0.14
"2372",0,0.01,0,0.02,0.91,0.04,0.02
"2373",0.02,0.14,0,0.03,0.12,0.67,0.02
"2374",0.04,0.01,0.06,0.74,0,0.13,0.02
"2375",0,0.02,0,0,0.98,0,0
"2376",0.04,0,0.07,0.02,0.73,0.07,0.07
"2377",0,0,0.01,0,0.95,0.03,0.01
"2378",0,0.04,0.07,0.85,0,0.04,0
"2379",0.84,0,0.02,0.04,0.01,0.07,0.02
"2380",0.02,0.03,0.43,0.07,0.04,0.04,0.37
"2381",0.01,0.05,0.7,0.2,0.02,0.01,0.01
"2382",0.96,0,0.02,0,0,0.02,0
"2383",0,0,0.04,0,0.77,0.01,0.18
"2384",0,0.21,0.11,0.2,0.43,0.04,0.01
"2385",0.01,0,0.01,0.07,0.88,0.03,0
"2386",0.95,0,0.03,0.01,0,0.01,0
"2387",0.06,0.01,0.13,0.03,0.67,0.03,0.07
"2388",0.01,0.02,0.89,0.06,0,0.01,0.01
"2389",0.87,0,0.02,0.02,0.01,0.05,0.03
"2390",0.19,0.06,0.09,0.4,0.1,0.09,0.07
"2391",0.54,0,0.05,0.07,0.14,0.14,0.06
"2392",0,0.01,0.01,0.02,0.02,0.04,0.9
"2393",0.06,0.01,0.83,0.07,0.01,0.01,0.01
"2394",0.06,0.05,0.06,0.15,0.01,0.64,0.03
"2395",0,0,0.03,0.01,0.94,0.01,0.01
"2396",0.08,0.07,0.62,0.07,0.02,0.04,0.1
"2397",0,0.99,0,0.01,0,0,0
"2398",0.03,0.07,0.06,0.5,0.03,0.27,0.04
"2399",0,0.11,0.74,0.1,0,0.01,0.04
"2400",0,0,0,0.06,0.92,0.01,0.01
"2401",0,1,0,0,0,0,0
"2402",0.91,0,0.01,0.01,0,0.06,0.01
"2403",0,0.98,0,0.02,0,0,0
"2404",0,0,0,1,0,0,0
"2405",0.01,0.01,0.01,0.01,0.89,0.06,0.01
"2406",0.03,0.02,0.83,0.07,0.02,0.01,0.02
"2407",0,1,0,0,0,0,0
"2408",0.02,0.01,0.05,0.02,0.06,0.02,0.82
"2409",0,0.87,0.05,0.06,0.01,0.01,0
"2410",0,0.06,0.04,0.01,0.06,0.03,0.8
"2411",0.96,0,0,0,0.01,0.02,0.01
"2412",0.84,0,0.03,0.02,0,0.05,0.06
"2413",0.02,0,0.04,0.07,0.04,0.79,0.04
"2414",0,0.81,0.09,0.03,0.01,0.05,0.01
"2415",0.06,0.01,0.25,0.03,0.4,0.1,0.15
"2416",0.87,0,0,0.03,0.03,0.05,0.02
"2417",0.04,0.01,0.81,0.08,0.02,0.03,0.01
"2418",0.01,0.37,0.06,0.13,0.08,0.25,0.1
"2419",0.01,0.02,0.86,0.07,0.01,0.02,0.01
"2420",0,0,0.02,0.01,0.92,0.01,0.04
"2421",0.07,0.03,0.04,0.16,0.11,0.54,0.05
"2422",0,0,0.01,0.01,0.87,0.09,0.02
"2423",0,0.04,0.77,0.12,0.01,0,0.06
"2424",0.01,0,0,0.03,0,0.94,0.02
"2425",0,1,0,0,0,0,0
"2426",0,1,0,0,0,0,0
"2427",0.89,0,0,0.03,0.01,0.07,0
"2428",0.02,0,0.72,0.17,0.03,0.03,0.03
"2429",0,0.05,0.75,0.05,0.07,0.04,0.04
"2430",0.03,0.01,0.03,0.69,0.09,0.14,0.01
"2431",0.07,0.02,0.76,0.07,0.02,0.05,0.01
"2432",0.06,0.05,0.66,0.1,0.03,0.07,0.03
"2433",0,0.26,0.01,0.08,0.5,0.12,0.03
"2434",0,0.01,0.03,0.05,0.17,0.05,0.69
"2435",0.04,0,0.07,0,0.04,0.08,0.77
"2436",0.21,0,0.02,0.01,0.01,0.03,0.72
"2437",0.03,0.01,0,0.01,0.03,0.03,0.89
"2438",0.01,0.06,0.03,0.03,0.05,0.08,0.74
"2439",0.02,0.02,0.78,0.06,0.06,0.03,0.03
"2440",0.04,0.01,0.03,0.01,0.04,0.04,0.83
"2441",0,0.01,0.01,0,0.05,0,0.93
"2442",0.02,0.01,0.03,0.15,0.23,0.52,0.04
"2443",0,1,0,0,0,0,0
"2444",0.95,0,0,0.01,0,0.03,0.01
"2445",0.02,0,0.04,0.88,0.01,0.05,0
"2446",0,1,0,0,0,0,0
"2447",0.07,0,0.07,0.45,0.11,0.29,0.01
"2448",0.02,0,0.01,0,0.96,0.01,0
"2449",0.08,0.02,0.1,0.23,0.04,0.45,0.08
"2450",0.08,0.01,0.06,0.04,0.08,0.19,0.54
"2451",0.1,0.03,0.08,0.12,0.03,0.39,0.25
"2452",0.05,0.02,0.03,0.02,0.03,0.09,0.76
"2453",0.04,0.02,0.02,0.26,0.12,0.52,0.02
"2454",0.83,0,0,0.03,0.05,0.08,0.01
"2455",0,0.05,0.04,0.01,0.84,0.01,0.05
"2456",0,1,0,0,0,0,0
"2457",0.01,0,0.04,0.92,0,0.02,0.01
"2458",0.29,0,0.02,0.22,0.13,0.31,0.03
"2459",0.05,0,0.04,0.05,0.11,0.75,0
"2460",0,0.98,0.01,0.01,0,0,0
"2461",0.04,0,0.02,0.06,0.03,0.8,0.05
"2462",0.01,0.03,0.06,0.06,0,0.74,0.1
"2463",0.9,0,0,0,0.04,0.04,0.02
"2464",0,0,0,0.05,0.92,0.03,0
"2465",0.02,0.01,0.04,0.85,0.01,0.04,0.03
"2466",0.01,0.02,0,0.02,0.9,0.02,0.03
"2467",0,0.93,0.01,0.01,0,0.05,0
"2468",0.04,0.06,0.09,0.47,0.26,0.08,0
"2469",0,0.99,0,0.01,0,0,0
"2470",0.97,0,0,0.02,0,0.01,0
"2471",0,1,0,0,0,0,0
"2472",0.02,0,0.06,0.01,0.04,0.02,0.85
"2473",0.01,0,0.01,0,0.19,0.01,0.78
"2474",0.07,0.01,0.06,0.52,0.14,0.15,0.05
"2475",0.05,0.01,0.32,0.52,0.01,0.08,0.01
"2476",0,0,0.04,0,0.04,0,0.92
"2477",0.08,0,0.03,0.02,0.64,0.11,0.12
"2478",0,0,0.02,0,0,0,0.98
"2479",0,0.92,0.02,0.02,0.03,0,0.01
"2480",0.73,0,0.06,0.02,0.03,0.07,0.09
"2481",0.12,0,0.03,0.02,0.04,0.01,0.78
"2482",0.06,0,0.11,0.02,0.12,0.02,0.67
"2483",0,1,0,0,0,0,0
